_id,MSYMPTOMID,TOCALLDATE,Repair_time,Average_repairtime_year,Average_repairtime_all,worksheets_closed,Average_worksheets_year
65407fdf983e3aa5f5c63542,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63543,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63544,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63545,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63546,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63547,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63548,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63549,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6354a,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6354b,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6354c,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6354d,Telephony,Year_2564,4,1,2,V1,208
65407fdf983e3aa5f5c6354e,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6354f,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63550,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63551,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63552,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63553,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63554,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63555,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63556,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63557,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63558,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63559,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6355a,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6355b,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6355c,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6355d,Telephony,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c6355e,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6355f,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63560,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63561,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63562,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63563,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63564,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63565,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63566,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63567,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63568,Internet,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63569,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6356a,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6356b,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6356c,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6356d,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6356e,Finger_scan,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6356f,Others,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63570,Internet,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c63571,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63572,Others,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c63573,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63574,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63575,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63576,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63577,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63578,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63579,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6357a,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6357b,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6357c,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6357d,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6357e,Others,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6357f,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63580,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63581,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63582,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63583,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63584,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63585,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63586,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63587,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63588,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63589,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6358a,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6358b,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6358c,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6358d,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c6358e,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6358f,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63590,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63591,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63592,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63593,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63594,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63595,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63596,Software,Year_2564,4,1,2,V1,208
65407fdf983e3aa5f5c63597,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63598,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63599,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c6359a,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6359b,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6359c,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6359d,Finger_scan,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6359e,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6359f,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635a0,Others,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635a1,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a2,Others,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635a3,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a4,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a5,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a6,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a7,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a8,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635a9,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635aa,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ab,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ac,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ad,Others,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635ae,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635af,Telephony,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b0,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635b1,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635b2,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635b3,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b4,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b5,Telephony,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b6,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b7,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b8,Telephony,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635b9,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ba,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635bb,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635bc,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635bd,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635be,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635bf,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c0,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c1,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c2,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c3,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c4,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635c5,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635c6,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c7,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635c8,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635c9,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ca,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635cb,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635cc,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635cd,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635ce,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635cf,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635d0,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635d1,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635d2,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635d3,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635d4,Internet,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c635d5,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635d6,Internet,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c635d7,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635d8,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635d9,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c635da,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635db,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635dc,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635dd,Others,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635de,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635df,Telephony,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635e0,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e1,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e2,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635e3,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e4,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e5,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e6,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e7,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e8,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635e9,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ea,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635eb,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635ec,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635ed,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635ee,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c635ef,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f0,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f1,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f2,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f3,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f4,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f5,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f6,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f7,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f8,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635f9,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635fa,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c635fb,Internet,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635fc,Internet,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635fd,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c635fe,Internet,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c635ff,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63600,Internet,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63601,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63602,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63603,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63604,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63605,Finger_scan,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63606,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63607,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63608,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63609,Others,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c6360a,Others,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c6360b,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6360c,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6360d,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6360e,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6360f,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63610,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63611,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63612,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63613,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63614,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63615,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63616,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63617,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63618,Others,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c63619,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6361a,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6361b,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6361c,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6361d,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6361e,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6361f,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63620,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63621,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63622,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63623,Hardware,Year_2564,4,1,2,V1,208
65407fdf983e3aa5f5c63624,Others,Year_2564,7,1,2,V1,208
65407fdf983e3aa5f5c63625,Software,Year_2564,6,1,2,V1,208
65407fdf983e3aa5f5c63626,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63627,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63628,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63629,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c6362a,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c6362b,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6362c,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6362d,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6362e,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6362f,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63630,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63631,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63632,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63633,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63634,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63635,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63636,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63637,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63638,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63639,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6363a,Hardware,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c6363b,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6363c,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6363d,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6363e,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6363f,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63640,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63641,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63642,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63643,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63644,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63645,Others,Year_2564,2,1,2,V1,208
65407fdf983e3aa5f5c63646,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63647,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63648,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63649,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6364a,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6364b,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6364c,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6364d,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6364e,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6364f,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63650,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63651,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63652,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63653,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63654,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63655,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63656,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63657,Software,Year_2564,4,1,2,V1,208
65407fdf983e3aa5f5c63658,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63659,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6365a,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6365b,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6365c,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6365d,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6365e,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6365f,Telephony,Year_2564,14,1,2,V2,208
65407fdf983e3aa5f5c63660,Internet,Year_2564,15,1,2,V3,208
65407fdf983e3aa5f5c63661,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63662,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63663,Finger_scan,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63664,Finger_scan,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63665,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63666,Telephony,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63667,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63668,Software,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c63669,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6366a,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6366b,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6366c,Others,Year_2564,10,1,2,V2,208
65407fdf983e3aa5f5c6366d,Telephony,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6366e,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6366f,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63670,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63671,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63672,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63673,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63674,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63675,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63676,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63677,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63678,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63679,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6367a,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6367b,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6367c,Internet,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6367d,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6367e,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6367f,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63680,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63681,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63682,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63683,Telephony,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63684,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63685,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63686,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63687,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63688,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63689,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6368a,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6368b,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6368c,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6368d,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6368e,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6368f,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63690,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63691,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63692,Finger_scan,Year_2564,4,1,2,V1,208
65407fdf983e3aa5f5c63693,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63694,Telephony,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63695,Telephony,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63696,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63697,Others,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c63698,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c63699,Software,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6369a,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6369b,Telephony,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6369c,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6369d,Software,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c6369e,Hardware,Year_2564,1,1,2,V1,208
65407fdf983e3aa5f5c6369f,Internet,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c636a0,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c636a1,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c636a2,Hardware,Year_2564,3,1,2,V1,208
65407fdf983e3aa5f5c636a3,Hardware,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c636a4,Finger_scan,Year_2564,0,1,2,V1,208
65407fdf983e3aa5f5c636a5,Finger_scan,Year_2564,0,1,2,V1,208
